Feature	Language	Complexity	Set
WALS129A	CapeVerdeanCreoleofS~aoVicente	1.0	APiCS
WALS129A	Nengee	0.0	APiCS
WALS129A	GhanaianPidginEnglish	1.0	APiCS
WALS129A	JubaArabic	0.0	APiCS
WALS129A	Fanakalo	0.0	APiCS
WALS129A	MartinicanCreole	1.0	APiCS
WALS129A	GuadeloupeanCreole	1.0	APiCS
WALS129A	MauritianCreole	1.0	APiCS
WALS129A	Gullah	1.0	APiCS
WALS129A	HawaiiCreole	1.0	APiCS
WALS129A	CameroonPidginEnglish	0.0	APiCS
WALS129A	Korlai	0.0	APiCS
WALS129A	CaviteChabacano	1.0	APiCS
WALS129A	LouisianaCreole	1.0	APiCS
WALS129A	EarlySranan	0.0	APiCS
WALS129A	MediaLengua	0.0	APiCS
WALS129A	AmbonMalay	0.0	APiCS
WALS129A	Guyanais	1.0	APiCS
WALS129A	Bislama	0.0	APiCS
WALS129A	Lingala	0.0	APiCS
WALS129A	GuineaBissauKriyol	0.0	APiCS
WALS129A	MixedMaaMbugu	0.0	APiCS
WALS129A	FadAmbo	1.0	APiCS
WALS129A	Kriol	1.0	APiCS
WALS129A	CapeVerdeanCreoleofSantiago	1.0	APiCS
WALS129A	Krio	0.0	APiCS
WALS129A	Afrikaans	1.0	APiCS
WALS129A	KikongoKituba	0.0	APiCS
WALS129A	HaitianCreole	1.0	APiCS
WALS129A	BelizeanCreole	0.0	APiCS
WALS129A	Sango	0.0	APiCS
WALS129A	Creolese	0.0	APiCS
WALS129A	SeychellesCreole	1.0	APiCS
WALS129A	BerbiceDutch	0.0	APiCS
WALS129A	ReunionCreole	1.0	APiCS
WALS129A	ChinukWawa	0.0	APiCS
WALS129A	SriLankaPortuguese	1.0	APiCS
WALS129A	BahamianCreole	1.0	APiCS
WALS129A	SriLankanMalay	0.0	APiCS
WALS129A	CapeVerdeanCreoleofBrava	1.0	APiCS
WALS129A	Tayo	1.0	APiCS
WALS129A	TokPisin	0.0	APiCS
WALS129A	NigerianPidgin	0.0	APiCS
WALS129A	TrinidadEnglishCreole	0.0	APiCS
WALS129A	Sranan	0.0	APiCS
WALS129A	VincentianCreole	0.0	APiCS
WALS129A	SanAndresCreoleEnglish	0.0	APiCS
WALS129A	TernateChabacano	1.0	APiCS
WALS129A	PidginHawaiian	0.0	APiCS
WALS129A	PidginHindustani	0.0	APiCS
WALS129A	ZamboangaChabacano	1.0	APiCS
WALS129A	Pichi	0.0	APiCS
WALS129A	PapiaKristang	0.0	APiCS
WALS129A	Papiamentu	1.0	APiCS
WALS129A	Santome	0.0	APiCS
WALS129A	Norfk	1.0	APiCS
WALS129A	Singlish	1.0	APiCS
WALS129A	Palenquero	1.0	APiCS
WALS129A	Principense	0.0	APiCS
WALS129A	Saramaccan	0.0	APiCS
WALS129A	SingaporeBazaarMalay	0.0	APiCS
WALS13A	VincentianCreole	0.666666666667	APiCS
WALS13A	Papiamentu	0.666666666667	APiCS
WALS13A	ZamboangaChabacano	0.0	APiCS
WALS13A	PidginHawaiian	0.0	APiCS
WALS13A	TrinidadEnglishCreole	0.666666666667	APiCS
WALS13A	SriLankaPortuguese	0.0	APiCS
WALS13A	PapiaKristang	0.0	APiCS
WALS13A	HawaiiCreole	0.0	APiCS
WALS13A	SingaporeBazaarMalay	0.0	APiCS
WALS13A	MartinicanCreole	0.0	APiCS
WALS13A	SeychellesCreole	0.0	APiCS
WALS13A	KikongoKituba	0.666666666667	APiCS
WALS13A	Tayo	0.0	APiCS
WALS13A	LouisianaCreole	0.0	APiCS
WALS13A	PidginHindustani	0.0	APiCS
WALS13A	MediaLengua	0.0	APiCS
WALS13A	Principense	0.666666666667	APiCS
WALS13A	NigerianPidgin	0.666666666667	APiCS
WALS13A	Santome	0.666666666667	APiCS
WALS13A	Michif	0.0	APiCS
WALS13A	ReunionCreole	0.0	APiCS
WALS13A	NicaraguanCreoleEnglish	0.0	APiCS
WALS13A	Sango	1.0	APiCS
WALS13A	Negerhollands	0.0	APiCS
WALS13A	Singlish	0.0	APiCS
WALS13A	MauritianCreole	0.0	APiCS
WALS13A	TernateChabacano	0.0	APiCS
WALS13A	Lingala	0.666666666667	APiCS
WALS13A	Saramaccan	0.666666666667	APiCS
WALS13A	JubaArabic	0.0	APiCS
WALS13A	SriLankanMalay	0.0	APiCS
WALS13A	Krio	0.666666666667	APiCS
WALS13A	TokPisin	0.0	APiCS
WALS13A	Nengee	0.666666666667	APiCS
WALS13A	Norfk	0.0	APiCS
WALS13A	HaitianCreole	0.0	APiCS
WALS13A	Sranan	0.0	APiCS
WALS13A	GurindjiKriol	0.0	APiCS
WALS13A	Pichi	0.666666666667	APiCS
WALS13A	Guyanais	0.0	APiCS
WALS13A	SanAndresCreoleEnglish	0.666666666667	APiCS
WALS13A	Kinubi	0.666666666667	APiCS
WALS13A	Palenquero	0.0	APiCS
WALS13A	Jamaican	0.0	APiCS
WALS13A	BahamianCreole	0.0	APiCS
WALS13A	MixedMaaMbugu	0.666666666667	APiCS
WALS13A	BelizeanCreole	0.0	APiCS
WALS13A	Korlai	0.0	APiCS
WALS13A	Creolese	0.666666666667	APiCS
WALS13A	Kriol	0.0	APiCS
WALS13A	DiuIndoPortuguese	0.0	APiCS
WALS13A	CaviteChabacano	0.0	APiCS
WALS13A	Afrikaans	0.0	APiCS
WALS13A	Fanakalo	0.666666666667	APiCS
WALS13A	Angolar	0.666666666667	APiCS
WALS13A	CameroonPidginEnglish	0.666666666667	APiCS
WALS13A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS13A	AmbonMalay	0.0	APiCS
WALS13A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS13A	ChinesePidginEnglish	0.0	APiCS
WALS13A	GhanaianPidginEnglish	0.666666666667	APiCS
WALS13A	Gullah	0.0	APiCS
WALS13A	ChinesePidginRussian	0.0	APiCS
WALS13A	CasamanceseCreole	0.0	APiCS
WALS13A	ChinukWawa	0.0	APiCS
WALS13A	Bislama	0.0	APiCS
WALS13A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS13A	FadAmbo	0.666666666667	APiCS
WALS13A	GuadeloupeanCreole	0.0	APiCS
WALS13A	BerbiceDutch	0.0	APiCS
WALS13A	AfricanAmericanEnglish	0.0	APiCS
WALS13A	GuineaBissauKriyol	0.0	APiCS
WALS33A	BahamianCreole	1.0	APiCS
WALS33A	SriLankaPortuguese	0.5	APiCS
WALS33A	BelizeanCreole	1.0	APiCS
WALS33A	PidginHawaiian	0.5	APiCS
WALS33A	TokPisin	0.5	APiCS
WALS33A	AmbonMalay	0.5	APiCS
WALS33A	PidginHindustani	0.0	APiCS
WALS33A	AfricanAmericanEnglish	0.5	APiCS
WALS33A	Sranan	0.5	APiCS
WALS33A	CapeVerdeanCreoleofS~aoVicente	0.5	APiCS
WALS33A	Principense	0.5	APiCS
WALS33A	Angolar	0.5	APiCS
WALS33A	Singlish	0.5	APiCS
WALS33A	Bislama	0.5	APiCS
WALS33A	TrinidadEnglishCreole	1.0	APiCS
WALS33A	CapeVerdeanCreoleofSantiago	0.5	APiCS
WALS33A	Tayo	0.5	APiCS
WALS33A	BerbiceDutch	0.5	APiCS
WALS33A	TernateChabacano	0.5	APiCS
WALS33A	Afrikaans	0.5	APiCS
WALS33A	CameroonPidginEnglish	0.5	APiCS
WALS33A	ZamboangaChabacano	0.5	APiCS
WALS33A	CapeVerdeanCreoleofBrava	0.5	APiCS
WALS33A	VincentianCreole	0.5	APiCS
WALS33A	CasamanceseCreole	0.5	APiCS
WALS33A	ReunionCreole	0.5	APiCS
WALS33A	Saramaccan	0.5	APiCS
WALS33A	DiuIndoPortuguese	0.5	APiCS
WALS33A	SingaporeBazaarMalay	0.5	APiCS
WALS33A	Gullah	1.0	APiCS
WALS33A	SriLankanMalay	0.5	APiCS
WALS33A	CaviteChabacano	0.5	APiCS
WALS33A	Sango	0.5	APiCS
WALS33A	Creolese	1.0	APiCS
WALS33A	SanAndresCreoleEnglish	0.5	APiCS
WALS33A	ChinesePidginRussian	0.0	APiCS
WALS33A	SeychellesCreole	0.5	APiCS
WALS33A	ChinukWawa	0.0	APiCS
WALS33A	Santome	0.5	APiCS
WALS33A	HawaiiCreole	0.5	APiCS
WALS33A	Kriol	1.0	APiCS
WALS33A	Jamaican	0.5	APiCS
WALS33A	Michif	0.5	APiCS
WALS33A	GhanaianPidginEnglish	1.0	APiCS
WALS33A	Pichi	0.5	APiCS
WALS33A	JubaArabic	0.5	APiCS
WALS33A	Papiamentu	0.5	APiCS
WALS33A	GuadeloupeanCreole	0.5	APiCS
WALS33A	NigerianPidgin	1.0	APiCS
WALS33A	GuineaBissauKriyol	0.5	APiCS
WALS33A	Lingala	0.5	APiCS
WALS33A	Norfk	0.5	APiCS
WALS33A	HaitianCreole	0.5	APiCS
WALS33A	MartinicanCreole	0.5	APiCS
WALS33A	FadAmbo	0.0	APiCS
WALS33A	Krio	0.5	APiCS
WALS33A	EarlySranan	0.5	APiCS
WALS33A	Nengee	0.5	APiCS
WALS33A	GurindjiKriol	0.5	APiCS
WALS33A	Palenquero	0.5	APiCS
WALS33A	KikongoKituba	0.5	APiCS
WALS33A	Kinubi	1.0	APiCS
WALS33A	ChinesePidginEnglish	1.0	APiCS
WALS33A	LouisianaCreole	0.5	APiCS
WALS33A	Guyanais	0.5	APiCS
WALS33A	PapiaKristang	0.5	APiCS
WALS33A	Fanakalo	0.0	APiCS
WALS33A	MauritianCreole	0.5	APiCS
WALS33A	MixedMaaMbugu	0.5	APiCS
WALS33A	Korlai	0.0	APiCS
WALS33A	Negerhollands	0.5	APiCS
WALS33A	NicaraguanCreoleEnglish	0.5	APiCS
WALS33A	MediaLengua	0.5	APiCS
WALS34A	CasamanceseCreole	0.4	APiCS
WALS34A	KikongoKituba	0.4	APiCS
WALS34A	Creolese	0.6	APiCS
WALS34A	PapiaKristang	0.6	APiCS
WALS34A	ChinukWawa	0.0	APiCS
WALS34A	Korlai	0.0	APiCS
WALS34A	ChinesePidginRussian	1.0	APiCS
WALS34A	Krio	0.6	APiCS
WALS34A	Papiamentu	0.6	APiCS
WALS34A	HawaiiCreole	0.6	APiCS
WALS34A	Palenquero	0.6	APiCS
WALS34A	Jamaican	0.6	APiCS
WALS34A	Nengee	0.6	APiCS
WALS34A	JubaArabic	0.4	APiCS
WALS34A	NigerianPidgin	0.6	APiCS
WALS34A	GuadeloupeanCreole	0.4	APiCS
WALS34A	Lingala	0.4	APiCS
WALS34A	GuineaBissauKriyol	0.4	APiCS
WALS34A	MixedMaaMbugu	0.4	APiCS
WALS34A	GhanaianPidginEnglish	0.6	APiCS
WALS34A	Michif	0.4	APiCS
WALS34A	EarlySranan	0.6	APiCS
WALS34A	MauritianCreole	0.6	APiCS
WALS34A	GurindjiKriol	0.6	APiCS
WALS34A	LouisianaCreole	0.4	APiCS
WALS34A	MartinicanCreole	0.4	APiCS
WALS34A	HaitianCreole	0.6	APiCS
WALS34A	Norfk	0.6	APiCS
WALS34A	ChinesePidginEnglish	1.0	APiCS
WALS34A	NicaraguanCreoleEnglish	0.6	APiCS
WALS34A	FadAmbo	1.0	APiCS
WALS34A	MediaLengua	0.6	APiCS
WALS34A	CaviteChabacano	0.6	APiCS
WALS34A	Gullah	0.6	APiCS
WALS34A	Kinubi	0.6	APiCS
WALS34A	Guyanais	0.4	APiCS
WALS34A	Fanakalo	0.0	APiCS
WALS34A	Kriol	0.6	APiCS
WALS34A	DiuIndoPortuguese	0.6	APiCS
WALS34A	Negerhollands	0.6	APiCS
WALS34A	Pichi	0.6	APiCS
WALS34A	BerbiceDutch	0.6	APiCS
WALS34A	BelizeanCreole	0.6	APiCS
WALS34A	TernateChabacano	0.6	APiCS
WALS34A	BahamianCreole	0.6	APiCS
WALS34A	Principense	0.6	APiCS
WALS34A	Singlish	0.6	APiCS
WALS34A	Afrikaans	0.4	APiCS
WALS34A	SingaporeBazaarMalay	0.6	APiCS
WALS34A	AmbonMalay	0.6	APiCS
WALS34A	TrinidadEnglishCreole	0.6	APiCS
WALS34A	CapeVerdeanCreoleofS~aoVicente	0.6	APiCS
WALS34A	SriLankanMalay	0.4	APiCS
WALS34A	CapeVerdeanCreoleofSantiago	0.6	APiCS
WALS34A	TokPisin	0.6	APiCS
WALS34A	CapeVerdeanCreoleofBrava	0.6	APiCS
WALS34A	Sranan	0.6	APiCS
WALS34A	Angolar	0.6	APiCS
WALS34A	Tayo	0.4	APiCS
WALS34A	Bislama	0.4	APiCS
WALS34A	VincentianCreole	0.6	APiCS
WALS34A	AfricanAmericanEnglish	0.4	APiCS
WALS34A	ZamboangaChabacano	0.6	APiCS
WALS34A	CameroonPidginEnglish	0.6	APiCS
WALS34A	PidginHawaiian	0.6	APiCS
WALS34A	Sango	0.6	APiCS
WALS34A	SanAndresCreoleEnglish	0.6	APiCS
WALS34A	ReunionCreole	0.6	APiCS
WALS34A	SriLankaPortuguese	0.6	APiCS
WALS34A	PidginHindustani	0.0	APiCS
WALS34A	Saramaccan	0.6	APiCS
WALS34A	SeychellesCreole	0.6	APiCS
WALS34A	Santome	0.6	APiCS
WALS37A	Nengee	1.0	APiCS
WALS37A	DiuIndoPortuguese	0.666666666667	APiCS
WALS37A	NicaraguanCreoleEnglish	1.0	APiCS
WALS37A	GuineaBissauKriyol	0.666666666667	APiCS
WALS37A	JubaArabic	0.0	APiCS
WALS37A	Korlai	0.0	APiCS
WALS37A	Fanakalo	0.666666666667	APiCS
WALS37A	MartinicanCreole	1.0	APiCS
WALS37A	Guyanais	1.0	APiCS
WALS37A	Lingala	0.0	APiCS
WALS37A	Jamaican	1.0	APiCS
WALS37A	Pichi	1.0	APiCS
WALS37A	ChinesePidginRussian	0.0	APiCS
WALS37A	MauritianCreole	1.0	APiCS
WALS37A	PapiaKristang	0.666666666667	APiCS
WALS37A	HawaiiCreole	1.0	APiCS
WALS37A	Negerhollands	0.666666666667	APiCS
WALS37A	Kinubi	0.666666666667	APiCS
WALS37A	Norfk	1.0	APiCS
WALS37A	HaitianCreole	1.0	APiCS
WALS37A	NigerianPidgin	1.0	APiCS
WALS37A	KikongoKituba	0.0	APiCS
WALS37A	Michif	1.0	APiCS
WALS37A	GhanaianPidginEnglish	1.0	APiCS
WALS37A	Kriol	0.666666666667	APiCS
WALS37A	CaviteChabacano	1.0	APiCS
WALS37A	MediaLengua	0.0	APiCS
WALS37A	GurindjiKriol	1.0	APiCS
WALS37A	MixedMaaMbugu	0.0	APiCS
WALS37A	EarlySranan	0.666666666667	APiCS
WALS37A	Krio	1.0	APiCS
WALS37A	Creolese	1.0	APiCS
WALS37A	LouisianaCreole	1.0	APiCS
WALS37A	GuadeloupeanCreole	1.0	APiCS
WALS37A	Palenquero	0.0	APiCS
WALS37A	Gullah	1.0	APiCS
WALS37A	Papiamentu	1.0	APiCS
WALS37A	FadAmbo	1.0	APiCS
WALS37A	BahamianCreole	1.0	APiCS
WALS37A	ChinukWawa	0.0	APiCS
WALS37A	Angolar	0.0	APiCS
WALS37A	ChinesePidginEnglish	0.666666666667	APiCS
WALS37A	AmbonMalay	0.0	APiCS
WALS37A	PidginHawaiian	0.666666666667	APiCS
WALS37A	BelizeanCreole	1.0	APiCS
WALS37A	SriLankaPortuguese	0.666666666667	APiCS
WALS37A	Singlish	1.0	APiCS
WALS37A	AfricanAmericanEnglish	1.0	APiCS
WALS37A	ReunionCreole	1.0	APiCS
WALS37A	CapeVerdeanCreoleofSantiago	0.666666666667	APiCS
WALS37A	Tayo	0.0	APiCS
WALS37A	Afrikaans	1.0	APiCS
WALS37A	TokPisin	0.0	APiCS
WALS37A	CapeVerdeanCreoleofS~aoVicente	0.666666666667	APiCS
WALS37A	SeychellesCreole	0.666666666667	APiCS
WALS37A	CasamanceseCreole	0.0	APiCS
WALS37A	Sango	1.0	APiCS
WALS37A	CapeVerdeanCreoleofBrava	0.666666666667	APiCS
WALS37A	Principense	0.0	APiCS
WALS37A	Bislama	0.0	APiCS
WALS37A	Santome	1.0	APiCS
WALS37A	BerbiceDutch	1.0	APiCS
WALS37A	CameroonPidginEnglish	1.0	APiCS
WALS37A	TernateChabacano	0.666666666667	APiCS
WALS37A	TrinidadEnglishCreole	1.0	APiCS
WALS37A	VincentianCreole	1.0	APiCS
WALS37A	PidginHindustani	0.0	APiCS
WALS37A	SriLankanMalay	0.0	APiCS
WALS37A	Sranan	1.0	APiCS
WALS37A	SanAndresCreoleEnglish	1.0	APiCS
WALS37A	ZamboangaChabacano	1.0	APiCS
WALS37A	Saramaccan	1.0	APiCS
WALS37A	SingaporeBazaarMalay	0.666666666667	APiCS
WALS38A	Jamaican	1.0	APiCS
WALS38A	TokPisin	0.666666666667	APiCS
WALS38A	GuadeloupeanCreole	0.666666666667	APiCS
WALS38A	PidginHindustani	0.0	APiCS
WALS38A	Gullah	1.0	APiCS
WALS38A	Santome	0.666666666667	APiCS
WALS38A	DiuIndoPortuguese	0.666666666667	APiCS
WALS38A	Principense	0.666666666667	APiCS
WALS38A	Guyanais	0.666666666667	APiCS
WALS38A	Singlish	1.0	APiCS
WALS38A	Fanakalo	0.666666666667	APiCS
WALS38A	Creolese	1.0	APiCS
WALS38A	Sango	1.0	APiCS
WALS38A	HawaiiCreole	1.0	APiCS
WALS38A	SriLankanMalay	0.666666666667	APiCS
WALS38A	HaitianCreole	0.666666666667	APiCS
WALS38A	Tayo	0.666666666667	APiCS
WALS38A	GurindjiKriol	0.666666666667	APiCS
WALS38A	ZamboangaChabacano	0.666666666667	APiCS
WALS38A	JubaArabic	0.0	APiCS
WALS38A	TrinidadEnglishCreole	1.0	APiCS
WALS38A	SeychellesCreole	0.666666666667	APiCS
WALS38A	KikongoKituba	0.0	APiCS
WALS38A	SriLankaPortuguese	0.666666666667	APiCS
WALS38A	Kinubi	0.666666666667	APiCS
WALS38A	PidginHawaiian	0.666666666667	APiCS
WALS38A	ChinukWawa	0.0	APiCS
WALS38A	Saramaccan	0.666666666667	APiCS
WALS38A	GuineaBissauKriyol	1.0	APiCS
WALS38A	TernateChabacano	0.666666666667	APiCS
WALS38A	EarlySranan	0.666666666667	APiCS
WALS38A	VincentianCreole	1.0	APiCS
WALS38A	CaviteChabacano	0.666666666667	APiCS
WALS38A	Sranan	0.666666666667	APiCS
WALS38A	GhanaianPidginEnglish	1.0	APiCS
WALS38A	ReunionCreole	0.666666666667	APiCS
WALS38A	ChinesePidginEnglish	0.666666666667	APiCS
WALS38A	SingaporeBazaarMalay	0.666666666667	APiCS
WALS38A	FadAmbo	1.0	APiCS
WALS38A	SanAndresCreoleEnglish	0.666666666667	APiCS
WALS38A	ChinesePidginRussian	0.0	APiCS
WALS38A	Kriol	0.666666666667	APiCS
WALS38A	LouisianaCreole	1.0	APiCS
WALS38A	BerbiceDutch	0.666666666667	APiCS
WALS38A	Pichi	1.0	APiCS
WALS38A	BahamianCreole	1.0	APiCS
WALS38A	Papiamentu	0.666666666667	APiCS
WALS38A	CapeVerdeanCreoleofSantiago	0.666666666667	APiCS
WALS38A	Lingala	0.0	APiCS
WALS38A	CapeVerdeanCreoleofS~aoVicente	0.666666666667	APiCS
WALS38A	Palenquero	0.666666666667	APiCS
WALS38A	AfricanAmericanEnglish	1.0	APiCS
WALS38A	MediaLengua	0.666666666667	APiCS
WALS38A	CapeVerdeanCreoleofBrava	0.666666666667	APiCS
WALS38A	Nengee	0.666666666667	APiCS
WALS38A	Afrikaans	1.0	APiCS
WALS38A	PapiaKristang	0.666666666667	APiCS
WALS38A	CasamanceseCreole	1.0	APiCS
WALS38A	NicaraguanCreoleEnglish	1.0	APiCS
WALS38A	AmbonMalay	0.0	APiCS
WALS38A	Negerhollands	0.666666666667	APiCS
WALS38A	Angolar	0.666666666667	APiCS
WALS38A	MartinicanCreole	0.666666666667	APiCS
WALS38A	BelizeanCreole	0.666666666667	APiCS
WALS38A	Norfk	1.0	APiCS
WALS38A	Bislama	0.666666666667	APiCS
WALS38A	NigerianPidgin	0.666666666667	APiCS
WALS38A	CameroonPidginEnglish	0.666666666667	APiCS
WALS38A	MixedMaaMbugu	0.0	APiCS
WALS38A	MauritianCreole	0.666666666667	APiCS
WALS38A	Michif	1.0	APiCS
WALS38A	Krio	0.666666666667	APiCS
WALS38A	Korlai	0.666666666667	APiCS
WALS39A	BahamianCreole	0.0	APiCS
WALS39A	Kinubi	0.0	APiCS
WALS39A	AfricanAmericanEnglish	0.0	APiCS
WALS39A	Norfk	1.0	APiCS
WALS39A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS39A	Krio	0.0	APiCS
WALS39A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS39A	JubaArabic	0.0	APiCS
WALS39A	Bislama	1.0	APiCS
WALS39A	Kriol	1.0	APiCS
WALS39A	Afrikaans	0.0	APiCS
WALS39A	NigerianPidgin	0.0	APiCS
WALS39A	CameroonPidginEnglish	0.0	APiCS
WALS39A	Nengee	0.0	APiCS
WALS39A	PapiaKristang	0.0	APiCS
WALS39A	AmbonMalay	0.0	APiCS
WALS39A	Korlai	0.0	APiCS
WALS39A	BerbiceDutch	0.0	APiCS
WALS39A	LouisianaCreole	0.0	APiCS
WALS39A	Angolar	0.0	APiCS
WALS39A	NicaraguanCreoleEnglish	0.0	APiCS
WALS39A	BelizeanCreole	0.0	APiCS
WALS39A	Negerhollands	0.0	APiCS
WALS39A	EarlySranan	0.0	APiCS
WALS39A	Michif	1.0	APiCS
WALS39A	Creolese	0.0	APiCS
WALS39A	MixedMaaMbugu	0.0	APiCS
WALS39A	GhanaianPidginEnglish	0.0	APiCS
WALS39A	MartinicanCreole	0.0	APiCS
WALS39A	GuadeloupeanCreole	0.0	APiCS
WALS39A	Lingala	0.0	APiCS
WALS39A	CaviteChabacano	0.0	APiCS
WALS39A	MediaLengua	0.0	APiCS
WALS39A	ChinukWawa	0.0	APiCS
WALS39A	KikongoKituba	0.0	APiCS
WALS39A	GuineaBissauKriyol	0.0	APiCS
WALS39A	MauritianCreole	0.0	APiCS
WALS39A	Guyanais	0.0	APiCS
WALS39A	Palenquero	0.0	APiCS
WALS39A	HaitianCreole	0.0	APiCS
WALS39A	ZamboangaChabacano	1.0	APiCS
WALS39A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS39A	Pichi	0.0	APiCS
WALS39A	HawaiiCreole	0.0	APiCS
WALS39A	PidginHawaiian	0.0	APiCS
WALS39A	GurindjiKriol	1.0	APiCS
WALS39A	Santome	0.0	APiCS
WALS39A	Fanakalo	0.0	APiCS
WALS39A	SanAndresCreoleEnglish	0.0	APiCS
WALS39A	Jamaican	0.0	APiCS
WALS39A	Papiamentu	0.0	APiCS
WALS39A	ChinesePidginRussian	0.0	APiCS
WALS39A	Sango	0.0	APiCS
WALS39A	FadAmbo	0.0	APiCS
WALS39A	SingaporeBazaarMalay	0.0	APiCS
WALS39A	ChinesePidginEnglish	0.0	APiCS
WALS39A	ReunionCreole	0.0	APiCS
WALS39A	SeychellesCreole	0.0	APiCS
WALS39A	Gullah	0.0	APiCS
WALS39A	Saramaccan	0.0	APiCS
WALS39A	CasamanceseCreole	0.0	APiCS
WALS39A	Singlish	0.0	APiCS
WALS39A	DiuIndoPortuguese	0.0	APiCS
WALS39A	SriLankanMalay	0.0	APiCS
WALS39A	TokPisin	1.0	APiCS
WALS39A	SriLankaPortuguese	0.0	APiCS
WALS39A	TrinidadEnglishCreole	0.0	APiCS
WALS39A	VincentianCreole	0.0	APiCS
WALS39A	Sranan	1.0	APiCS
WALS39A	PidginHindustani	0.0	APiCS
WALS39A	TernateChabacano	0.0	APiCS
WALS39A	Tayo	1.0	APiCS
WALS39A	Principense	0.0	APiCS
WALS41A	CasamanceseCreole	0.4	APiCS
WALS41A	BerbiceDutch	0.4	APiCS
WALS41A	SeychellesCreole	0.0	APiCS
WALS41A	BahamianCreole	0.4	APiCS
WALS41A	SanAndresCreoleEnglish	0.4	APiCS
WALS41A	CameroonPidginEnglish	0.4	APiCS
WALS41A	VincentianCreole	0.6	APiCS
WALS41A	CapeVerdeanCreoleofS~aoVicente	0.4	APiCS
WALS41A	Santome	0.4	APiCS
WALS41A	AmbonMalay	0.4	APiCS
WALS41A	ReunionCreole	0.0	APiCS
WALS41A	CapeVerdeanCreoleofSantiago	0.4	APiCS
WALS41A	TokPisin	0.0	APiCS
WALS41A	Afrikaans	0.4	APiCS
WALS41A	TrinidadEnglishCreole	0.4	APiCS
WALS41A	CaviteChabacano	0.6	APiCS
WALS41A	Singlish	0.4	APiCS
WALS41A	Angolar	0.6	APiCS
WALS41A	Principense	0.4	APiCS
WALS41A	Bislama	0.0	APiCS
WALS41A	SriLankaPortuguese	0.4	APiCS
WALS41A	AfricanAmericanEnglish	0.4	APiCS
WALS41A	SingaporeBazaarMalay	0.4	APiCS
WALS41A	CapeVerdeanCreoleofBrava	0.4	APiCS
WALS41A	Saramaccan	0.8	APiCS
WALS41A	BelizeanCreole	0.0	APiCS
WALS41A	TernateChabacano	0.6	APiCS
WALS41A	ZamboangaChabacano	0.6	APiCS
WALS41A	Papiamentu	0.6	APiCS
WALS41A	Tayo	0.0	APiCS
WALS41A	Michif	0.6	APiCS
WALS41A	Sranan	0.4	APiCS
WALS41A	MediaLengua	0.4	APiCS
WALS41A	Sango	0.0	APiCS
WALS41A	Palenquero	0.4	APiCS
WALS41A	SriLankanMalay	0.4	APiCS
WALS41A	PidginHawaiian	0.4	APiCS
WALS41A	EarlySranan	0.4	APiCS
WALS41A	PidginHindustani	0.4	APiCS
WALS41A	GhanaianPidginEnglish	0.4	APiCS
WALS41A	PapiaKristang	0.4	APiCS
WALS41A	ChinesePidginEnglish	0.4	APiCS
WALS41A	Kriol	0.4	APiCS
WALS41A	Creolese	0.4	APiCS
WALS41A	MartinicanCreole	0.0	APiCS
WALS41A	DiuIndoPortuguese	0.4	APiCS
WALS41A	NigerianPidgin	0.4	APiCS
WALS41A	HaitianCreole	0.0	APiCS
WALS41A	Lingala	0.4	APiCS
WALS41A	GuadeloupeanCreole	0.0	APiCS
WALS41A	Negerhollands	0.4	APiCS
WALS41A	JubaArabic	0.4	APiCS
WALS41A	Norfk	0.4	APiCS
WALS41A	KikongoKituba	0.4	APiCS
WALS41A	MauritianCreole	0.0	APiCS
WALS41A	Kinubi	0.4	APiCS
WALS41A	NicaraguanCreoleEnglish	0.4	APiCS
WALS41A	Fanakalo	0.4	APiCS
WALS41A	Pichi	0.4	APiCS
WALS41A	Korlai	0.4	APiCS
WALS41A	MixedMaaMbugu	0.6	APiCS
WALS41A	ChinukWawa	0.0	APiCS
WALS41A	LouisianaCreole	0.0	APiCS
WALS41A	ChinesePidginRussian	0.0	APiCS
WALS41A	Nengee	0.6	APiCS
WALS41A	Jamaican	0.4	APiCS
WALS41A	Krio	0.4	APiCS
WALS41A	GurindjiKriol	0.4	APiCS
WALS41A	FadAmbo	0.4	APiCS
WALS41A	Guyanais	0.4	APiCS
WALS41A	HawaiiCreole	0.4	APiCS
WALS41A	Gullah	0.4	APiCS
WALS41A	GuineaBissauKriyol	0.6	APiCS
WALS42A	Creolese	0.0	APiCS
WALS42A	Palenquero	0.0	APiCS
WALS42A	Nengee	1.0	APiCS
WALS42A	ChinesePidginRussian	1.0	APiCS
WALS42A	EarlySranan	1.0	APiCS
WALS42A	MauritianCreole	1.0	APiCS
WALS42A	CaviteChabacano	0.0	APiCS
WALS42A	Michif	0.0	APiCS
WALS42A	DiuIndoPortuguese	0.0	APiCS
WALS42A	MartinicanCreole	0.0	APiCS
WALS42A	Fanakalo	0.0	APiCS
WALS42A	PidginHawaiian	0.0	APiCS
WALS42A	JubaArabic	0.0	APiCS
WALS42A	NicaraguanCreoleEnglish	0.0	APiCS
WALS42A	GuineaBissauKriyol	1.0	APiCS
